start_time,end_time,start_time_iso,end_time_iso,input_tokens,output_tokens,num_model_requests,project_id_x,user_id,api_key_id,model,batch,service_tier,input_cached_tokens,input_uncached_tokens,input_audio_tokens,output_audio_tokens,amount_value,amount_currency,line_item,project_id_y,organization_id,organization_name
1744416000,1744502400,2025-04-12T00:00:00+00:00,2025-04-13T00:00:00+00:00,5066.0,85.0,4.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,3072.0,1994.0,0.0,0.0,0.0105767999999999,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1744416000,1744502400,2025-04-12T00:00:00+00:00,2025-04-13T00:00:00+00:00,6028.0,172.0,4.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,1408.0,4620.0,0.0,0.0,0.0105767999999999,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1744502400,1744588800,2025-04-13T00:00:00+00:00,2025-04-14T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1744588800,1744675200,2025-04-14T00:00:00+00:00,2025-04-15T00:00:00+00:00,5078.0,102.0,4.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,2048.0,3030.0,0.0,0.0,0.0115972,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1744588800,1744675200,2025-04-14T00:00:00+00:00,2025-04-15T00:00:00+00:00,2272.0,169.0,2.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,2272.0,0.0,0.0,0.0115972,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1744675200,1744761600,2025-04-15T00:00:00+00:00,2025-04-16T00:00:00+00:00,5133.0,185.0,4.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,1024.0,4109.0,0.0,0.0,0.0135969,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1744675200,1744761600,2025-04-15T00:00:00+00:00,2025-04-16T00:00:00+00:00,280.0,254.0,2.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,280.0,0.0,0.0,0.0135969,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1744761600,1744848000,2025-04-16T00:00:00+00:00,2025-04-17T00:00:00+00:00,2530.0,44.0,2.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,1024.0,1506.0,0.0,0.0,0.005485,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1744848000,1744934400,2025-04-17T00:00:00+00:00,2025-04-18T00:00:00+00:00,1269.0,57.0,1.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,0.0,1269.0,0.0,0.0,0.0037424999999999,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1744934400,1745020800,2025-04-18T00:00:00+00:00,2025-04-19T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1745020800,1745107200,2025-04-19T00:00:00+00:00,2025-04-20T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1745107200,1745193600,2025-04-20T00:00:00+00:00,2025-04-21T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1745193600,1745280000,2025-04-21T00:00:00+00:00,2025-04-22T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1745280000,1745366400,2025-04-22T00:00:00+00:00,2025-04-23T00:00:00+00:00,1846.0,267.0,4.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,1846.0,0.0,0.0,0.0101170999999999,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1745280000,1745366400,2025-04-22T00:00:00+00:00,2025-04-23T00:00:00+00:00,5040.0,92.0,4.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,3072.0,1968.0,0.0,0.0,0.0101170999999999,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1745366400,1745452800,2025-04-23T00:00:00+00:00,2025-04-24T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1745452800,1745539200,2025-04-24T00:00:00+00:00,2025-04-25T00:00:00+00:00,729.0,245.0,4.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,729.0,0.0,0.0,0.03110135,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1745452800,1745539200,2025-04-24T00:00:00+00:00,2025-04-25T00:00:00+00:00,13750.0,383.0,10.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,5888.0,7862.0,0.0,0.0,0.03110135,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1745539200,1745625600,2025-04-25T00:00:00+00:00,2025-04-26T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1745625600,1745712000,2025-04-26T00:00:00+00:00,2025-04-27T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1745712000,1745798400,2025-04-27T00:00:00+00:00,2025-04-28T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1745798400,1745884800,2025-04-28T00:00:00+00:00,2025-04-29T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1745884800,1745971200,2025-04-29T00:00:00+00:00,2025-04-30T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1745971200,1746057600,2025-04-30T00:00:00+00:00,2025-05-01T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1746057600,1746144000,2025-05-01T00:00:00+00:00,2025-05-02T00:00:00+00:00,6308.0,115.0,5.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,2048.0,4260.0,0.0,0.0,0.0152089999999999,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1746057600,1746144000,2025-05-01T00:00:00+00:00,2025-05-02T00:00:00+00:00,3852.0,452.0,5.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,3852.0,0.0,0.0,0.0152089999999999,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1746144000,1746230400,2025-05-02T00:00:00+00:00,2025-05-03T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1746230400,1746316800,2025-05-03T00:00:00+00:00,2025-05-04T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1746316800,1746403199,2025-05-04T00:00:00+00:00,2025-05-04T23:59:59+00:00,,,,,,,,,,,,,,,,,,,
1746316800,1746403200,2025-05-04T00:00:00+00:00,2025-05-05T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1746403200,1746489600,2025-05-05T00:00:00+00:00,2025-05-06T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1746489600,1746576000,2025-05-06T00:00:00+00:00,2025-05-07T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1746576000,1746662400,2025-05-07T00:00:00+00:00,2025-05-08T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1746662400,1746748800,2025-05-08T00:00:00+00:00,2025-05-09T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1746748800,1746835200,2025-05-09T00:00:00+00:00,2025-05-10T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1746835200,1746921600,2025-05-10T00:00:00+00:00,2025-05-11T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1746921600,1747008000,2025-05-11T00:00:00+00:00,2025-05-12T00:00:00+00:00,1270.0,44.0,1.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,0.0,1270.0,0.0,0.0,0.0036477,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1746921600,1747008000,2025-05-11T00:00:00+00:00,2025-05-12T00:00:00+00:00,114.0,26.0,1.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,114.0,0.0,0.0,0.0036477,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1747008000,1747094400,2025-05-12T00:00:00+00:00,2025-05-13T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1747094400,1747180800,2025-05-13T00:00:00+00:00,2025-05-14T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1747180800,1747267200,2025-05-14T00:00:00+00:00,2025-05-15T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1747267200,1747353600,2025-05-15T00:00:00+00:00,2025-05-16T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1747353600,1747440000,2025-05-16T00:00:00+00:00,2025-05-17T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1747440000,1747526400,2025-05-17T00:00:00+00:00,2025-05-18T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1747526400,1747612800,2025-05-18T00:00:00+00:00,2025-05-19T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1747612800,1747699200,2025-05-19T00:00:00+00:00,2025-05-20T00:00:00+00:00,3855.0,109.0,3.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,1024.0,2831.0,0.0,0.0,0.00952055,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1747612800,1747699200,2025-05-19T00:00:00+00:00,2025-05-20T00:00:00+00:00,263.0,56.0,2.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,263.0,0.0,0.0,0.00952055,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1747699200,1747785600,2025-05-20T00:00:00+00:00,2025-05-21T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1747785600,1747872000,2025-05-21T00:00:00+00:00,2025-05-22T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1747872000,1747958400,2025-05-22T00:00:00+00:00,2025-05-23T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1747958400,1748044800,2025-05-23T00:00:00+00:00,2025-05-24T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748044800,1748131200,2025-05-24T00:00:00+00:00,2025-05-25T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748044800,1748131200,2025-05-24T00:00:00+00:00,2025-05-25T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748131200,1748217600,2025-05-25T00:00:00+00:00,2025-05-26T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748131200,1748217600,2025-05-25T00:00:00+00:00,2025-05-26T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748217600,1748304000,2025-05-26T00:00:00+00:00,2025-05-27T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748217600,1748304000,2025-05-26T00:00:00+00:00,2025-05-27T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748304000,1748390400,2025-05-27T00:00:00+00:00,2025-05-28T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748304000,1748390400,2025-05-27T00:00:00+00:00,2025-05-28T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748390400,1748476800,2025-05-28T00:00:00+00:00,2025-05-29T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748390400,1748476800,2025-05-28T00:00:00+00:00,2025-05-29T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748476800,1748563200,2025-05-29T00:00:00+00:00,2025-05-30T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748476800,1748563200,2025-05-29T00:00:00+00:00,2025-05-30T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748563200,1748649600,2025-05-30T00:00:00+00:00,2025-05-31T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748563200,1748649600,2025-05-30T00:00:00+00:00,2025-05-31T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748649600,1748736000,2025-05-31T00:00:00+00:00,2025-06-01T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748649600,1748736000,2025-05-31T00:00:00+00:00,2025-06-01T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748736000,1748822400,2025-06-01T00:00:00+00:00,2025-06-02T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748736000,1748822400,2025-06-01T00:00:00+00:00,2025-06-02T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748822400,1748908800,2025-06-02T00:00:00+00:00,2025-06-03T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748822400,1748908800,2025-06-02T00:00:00+00:00,2025-06-03T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748908800,1748995200,2025-06-03T00:00:00+00:00,2025-06-04T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748908800,1748995200,2025-06-03T00:00:00+00:00,2025-06-04T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1748995200,1749081599,2025-06-04T00:00:00+00:00,2025-06-04T23:59:59+00:00,,,,,,,,,,,,,,,,,,,
1748995200,1749081600,2025-06-04T00:00:00+00:00,2025-06-05T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749081600,1749168000,2025-06-05T00:00:00+00:00,2025-06-06T00:00:00+00:00,3852.0,131.0,3.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,1024.0,2828.0,0.0,0.0,0.00971535,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749081600,1749168000,2025-06-05T00:00:00+00:00,2025-06-06T00:00:00+00:00,205.0,41.0,1.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,205.0,0.0,0.0,0.00971535,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749081600,1749168000,2025-06-05T00:00:00+00:00,2025-06-06T00:00:00+00:00,3852.0,131.0,3.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,1024.0,2828.0,0.0,0.0,0.00971535,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749081600,1749168000,2025-06-05T00:00:00+00:00,2025-06-06T00:00:00+00:00,205.0,41.0,1.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,205.0,0.0,0.0,0.00971535,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749168000,1749254400,2025-06-06T00:00:00+00:00,2025-06-07T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749168000,1749254400,2025-06-06T00:00:00+00:00,2025-06-07T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749254400,1749340800,2025-06-07T00:00:00+00:00,2025-06-08T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749254400,1749340800,2025-06-07T00:00:00+00:00,2025-06-08T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749340800,1749427200,2025-06-08T00:00:00+00:00,2025-06-09T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749340800,1749427200,2025-06-08T00:00:00+00:00,2025-06-09T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749427200,1749513600,2025-06-09T00:00:00+00:00,2025-06-10T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749427200,1749513600,2025-06-09T00:00:00+00:00,2025-06-10T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749513600,1749600000,2025-06-10T00:00:00+00:00,2025-06-11T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749513600,1749600000,2025-06-10T00:00:00+00:00,2025-06-11T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749600000,1749686400,2025-06-11T00:00:00+00:00,2025-06-12T00:00:00+00:00,3795.0,394.0,5.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,3795.0,0.0,0.0,0.02880815,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749600000,1749686400,2025-06-11T00:00:00+00:00,2025-06-12T00:00:00+00:00,14157.0,317.0,10.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,8448.0,5709.0,0.0,0.0,0.02880815,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749600000,1749686400,2025-06-11T00:00:00+00:00,2025-06-12T00:00:00+00:00,3795.0,394.0,5.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,3795.0,0.0,0.0,0.02880815,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749600000,1749686400,2025-06-11T00:00:00+00:00,2025-06-12T00:00:00+00:00,14157.0,317.0,10.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,8448.0,5709.0,0.0,0.0,0.02880815,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749686400,1749772800,2025-06-12T00:00:00+00:00,2025-06-13T00:00:00+00:00,11355.0,1730.0,34.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,11355.0,0.0,0.0,0.2029637499999999,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749686400,1749772800,2025-06-12T00:00:00+00:00,2025-06-13T00:00:00+00:00,103381.0,2385.0,76.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,65664.0,37717.0,0.0,0.0,0.2029637499999999,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749686400,1749772800,2025-06-12T00:00:00+00:00,2025-06-13T00:00:00+00:00,11355.0,1730.0,34.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,11355.0,0.0,0.0,0.2029637499999999,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749686400,1749772800,2025-06-12T00:00:00+00:00,2025-06-13T00:00:00+00:00,103381.0,2385.0,76.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,65664.0,37717.0,0.0,0.0,0.2029637499999999,usd,,,org-fAPezn4awKhGvfQWsFfmrUPG,NJT
1749772800,1749859200,2025-06-13T00:00:00+00:00,2025-06-14T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749772800,1749859200,2025-06-13T00:00:00+00:00,2025-06-14T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749859200,1749945600,2025-06-14T00:00:00+00:00,2025-06-15T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749859200,1749945600,2025-06-14T00:00:00+00:00,2025-06-15T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749945600,1750032000,2025-06-15T00:00:00+00:00,2025-06-16T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1749945600,1750032000,2025-06-15T00:00:00+00:00,2025-06-16T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750032000,1750118400,2025-06-16T00:00:00+00:00,2025-06-17T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750032000,1750118400,2025-06-16T00:00:00+00:00,2025-06-17T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750118400,1750204800,2025-06-17T00:00:00+00:00,2025-06-18T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750118400,1750204800,2025-06-17T00:00:00+00:00,2025-06-18T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750204800,1750291200,2025-06-18T00:00:00+00:00,2025-06-19T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750204800,1750291200,2025-06-18T00:00:00+00:00,2025-06-19T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750291200,1750377600,2025-06-19T00:00:00+00:00,2025-06-20T00:00:00+00:00,195.0,131.0,1.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,195.0,0.0,0.0,,,,,,
1750291200,1750377600,2025-06-19T00:00:00+00:00,2025-06-20T00:00:00+00:00,6551.0,203.0,5.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,3072.0,3479.0,0.0,0.0,,,,,,
1750291200,1750377600,2025-06-19T00:00:00+00:00,2025-06-20T00:00:00+00:00,195.0,131.0,1.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-mini-2024-07-18,,default,0.0,195.0,0.0,0.0,,,,,,
1750291200,1750377600,2025-06-19T00:00:00+00:00,2025-06-20T00:00:00+00:00,6551.0,203.0,5.0,proj_EEBJXAb4eEmZvcjogdu3AP0B,user-lhSeY1GZnOOea3rhkPk6QlSz,key_SiQ4xMf34gLu1U1p,gpt-4o-2024-08-06,,default,3072.0,3479.0,0.0,0.0,,,,,,
1750377600,1750464000,2025-06-20T00:00:00+00:00,2025-06-21T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750377600,1750464000,2025-06-20T00:00:00+00:00,2025-06-21T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750464000,1750550400,2025-06-21T00:00:00+00:00,2025-06-22T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750464000,1750550400,2025-06-21T00:00:00+00:00,2025-06-22T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750550400,1750636800,2025-06-22T00:00:00+00:00,2025-06-23T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750550400,1750636800,2025-06-22T00:00:00+00:00,2025-06-23T00:00:00+00:00,,,,,,,,,,,,,,,,,,,
1750636800,1750723199,2025-06-23T00:00:00+00:00,2025-06-23T23:59:59+00:00,,,,,,,,,,,,,,,,,,,
1750636800,1750723199,2025-06-23T00:00:00+00:00,2025-06-23T23:59:59+00:00,,,,,,,,,,,,,,,,,,,
